
#42.0026
#La société AUBERT et DUVAL, est autorisée d’exploiter par l’arrêté préfectoral du 27 octobre 1997.
25	,	,	PUNCT	O	O	27	punct
26	1	1	NUM	O	O	27	nummod
27	bâtiment	bâtiment	NOUN	O	O	23	conj
28	forge	forge	NOUN	O	O	27	nmod
29	,	,	PUNCT	O	O	31	punct
30	1	1	NUM	O	O	31	nummod
31	bâtiment	bâtiment	NOUN	O	O	23	conj
32	usinage	usinage	NOUN	EA	O	31	nmod
33	,	,	PUNCT	O	O	35	punct
34	1	1	NUM	O	O	35	nummod
35	bâtiment	bâtiment	NOUN	O	O	23	conj
36	traitement	traitement	NOUN	BA	O	35	nmod
37	thermique	thermique	ADJ	EA	O	36	amod
38	.	.	PUNCT	O	O	21	punct


#La société est spécialisée dans la forge de moyenne capacité en aciers alliés et inoxydables.
1	La	le	DET	BO	O	2	det
2	société	société	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	BA	O	4	aux:pass
4	spécialisée	spécialiser	VERB	IA	O	4	ROOT
5	dans	dans	ADP	IA	O	7	case
6	la	le	DET	IA	O	7	det
7	forge	forge	NOUN	EA	O	4	obl:arg
8	de	de	ADP	O	O	10	case
9	moyenne	moyen	ADJ	BO	O	10	amod
10	capacité	capacité	NOUN	EO	O	7	nmod
11	en	en	ADP	O	O	12	case
12	aciers	acier	NOUN	BO	O	7	nmod
13	alliés	allié	ADJ	EO	O	12	amod
14	et	et	CCONJ	O	O	15	cc
15	inoxydables	inoxydable	ADJ	O	O	13	conj
16	.	.	PUNCT	O	O	4	punct


#Une part importante de la production est orientée vers le secteur de l'énergie : composants pour la recherche et la production pétrolière, composants de turbines à gaz.
1	Une	un	DET	O	O	2	det
2	part	part	NOUN	O	O	8	nsubj:pass
3	importante	important	ADJ	O	O	2	amod
4	de	de	ADP	O	O	6	case
5	la	le	DET	O	O	6	det
6	production	production	NOUN	EA	O	2	nmod
7	est	être	AUX	BR	O	8	aux:pass
8	orientée	orienter	VERB	IR	O	8	ROOT
9	vers	vers	ADP	ER	O	11	case
10	le	le	DET	IA	O	11	det
11	secteur	secteur	NOUN	IA	O	8	obl:arg
12	de	de	ADP	IA	O	14	case
13	l'	le	DET	EA	O	14	det
14	énergie	énergie	NOUN	EO	O	11	nmod
15	:	:	PUNCT	O	O	8	punct
16	composants	composant	NOUN	O	O	8	obl:mod
17	pour	pour	ADP	O	O	19	case
18	la	le	DET	BA	O	19	det
19	recherche	recherche	NOUN	BA	O	16	nmod
20	et	et	CCONJ	IA	O	22	cc
21	la	le	DET	IA	O	22	det
22	production	production	NOUN	IA	O	19	conj
23	pétrolière	pétrolier	ADJ	EA	O	22	amod
24	,	,	PUNCT	O	O	25	punct
25	composants	composant	NOUN	O	O	16	conj
26	de	de	ADP	O	O	27	case
27	turbines	turbine	NOUN	BA	O	25	nmod
28	à	à	ADP	IA	O	29	case
29	gaz	gaz	NOUN	EA	O	27	nmod
30	.	.	PUNCT	O	O	8	punct


#Ce site industriel date de 1829.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	IO	O	4	nsubj
3	industriel	industriel	ADJ	EO	O	2	amod
4	date	date	VERB	BT	O	4	ROOT
5	de	de	ADP	IT	O	6	case
6	1829	1829	NUM	IT	O	4	obl:arg
7	.	.	PUNCT	ET	O	4	punct


#Les activités principales exercées sur le site de Firminy sont :
1	Les	le	DET	BA	O	2	det
2	activités	activité	NOUN	IA	O	10	nsubj
3	principales	principal	ADJ	IA	O	2	amod
4	exercées	exercer	VERB	EA	O	2	acl
5	sur	sur	ADP	BL	O	7	case
6	le	le	DET	IL	O	7	det
7	site	site	NOUN	EO	O	4	obl:mod
8	de	de	ADP	O	O	9	case
9	Firminy	Firminy	PROPN	EO	O	7	nmod
10	sont	être	VERB	O	O	10	ROOT
11	:	:	PUNCT	O	O	10	punct


#- la production d'aciers alliés et inox,
1	-	-	PUNCT	O	O	3	punct
2	la	le	DET	BA	O	3	det
3	production	production	NOUN	IA	O	3	ROOT
4	d'	de	ADP	IA	O	5	case
5	aciers	acier	NOUN	IA	O	3	nmod
6	alliés	allié	ADJ	EA	O	5	amod
7	et	et	CCONJ	O	O	8	cc
8	inox	inox	NOUN	O	O	6	conj
9	,	,	PUNCT	O	O	3	punct


#- le forgeage,
1	-	-	PUNCT	O	O	3	punct
2	le	le	DET	O	O	3	det
3	forgeage	forgeage	NOUN	BO	O	3	ROOT
4	,	,	PUNCT	O	O	3	punct


#- le traitement thermique,
1	-	-	PUNCT	O	O	3	punct
2	le	le	DET	O	O	3	det
3	traitement	traitement	NOUN	O	O	3	ROOT
4	thermique	thermique	ADJ	O	O	3	amod
5	,	,	PUNCT	O	O	3	punct


#- l'usinage.
1	-	-	PUNCT	O	O	3	punct
2	l'	le	DET	O	O	3	det
3	usinage	usinage	NOUN	O	O	3	ROOT
4	.	.	PUNCT	O	O	3	punct


#Les différentes installations de fabrication comprennent :
1	Les	le	DET	BO	O	3	det
2	différentes	différent	ADJ	IO	O	3	amod
3	installations	installation	NOUN	IO	O	6	nsubj
4	de	de	ADP	IO	O	5	case
5	fabrication	fabrication	NOUN	EO	O	3	nmod
6	comprennent	comprendre	VERB	O	O	6	ROOT
7	:	:	PUNCT	O	O	6	punct


#- l'aciérie, composée d'un four à arc électrique de 40 tonnes équipé de deux  cuves (aciers alliés et aciers inox), un four à  induction de  6 tonnes  et un four à poche de  40 tonnes servant à l'affinage,
1	-	-	PUNCT	O	O	3	punct
2	l'	le	DET	O	O	3	det
3	aciérie	aciérie	NOUN	EO	O	3	ROOT
4	,	,	PUNCT	O	O	3	punct
5	composée	composer	VERB	O	O	3	acl
6	d'	de	ADP	O	O	8	case
7	un	un	DET	O	O	8	det
8	four	four	NOUN	O	O	5	obl:agent
9	à	à	ADP	O	O	10	case
10	arc	arc	NOUN	O	O	8	nmod
11	électrique	électrique	ADJ	O	O	8	amod
12	de	de	ADP	O	O	14	case
13	40	40	NUM	O	O	14	nummod
14	tonnes	tonne	NOUN	O	O	8	nmod
15	équipé	équiper	VERB	O	O	8	acl
16	de	de	ADP	O	O	18	case
17	deux	deux	NUM	O	O	18	nummod
18	 	 	SPACE	O	O	15	dep
19	cuves	cuve	NOUN	O	O	18	conj
20	(	(	PUNCT	BO	O	19	punct
21	aciers	acier	NOUN	BO	O	19	appos
22	alliés	allié	ADJ	EO	O	21	amod
23	et	et	CCONJ	BO	O	24	cc
24	aciers	acier	NOUN	BO	O	21	conj
25	inox	inox	ADJ	EO	O	24	amod
26	)	)	PUNCT	O	O	19	punct
27	,	,	PUNCT	BO	O	29	punct
28	un	un	DET	BO	O	29	det
29	four	four	NOUN	IO	O	19	conj
30	à	à	ADP	EO	O	29	flat:name
31	 	 	SPACE	EO	O	3	dep
32	induction	induction	NOUN	O	O	31	obj
33	de	de	ADP	O	O	34	case
34	 	 	SPACE	O	O	3	dep
35	6	6	NUM	O	O	36	nummod
36	tonnes	tonne	NOUN	BO	O	34	obl:mod
37	 	 	SPACE	BO	O	3	dep
38	et	et	CCONJ	IO	O	40	cc
39	un	un	DET	IO	O	40	det
40	four	four	NOUN	EO	O	37	conj
41	à	à	ADP	EO	O	42	case
42	poche	poche	NOUN	EO	O	40	nmod
43	de	de	ADP	O	O	44	case
44	 	 	SPACE	O	O	40	dep
45	40	40	NUM	O	O	46	nummod
46	tonnes	tonne	NOUN	O	O	44	obj
47	servant	servir	VERB	BA	O	46	acl
48	à	à	ADP	IA	O	50	case
49	l'	le	DET	IA	O	50	det
50	affinage	affinage	NOUN	EA	O	47	obl:arg
51	,	,	PUNCT	O	O	40	punct


#- la forge, équipée d'une presse directe de 4 500 tonnes,
1	-	-	PUNCT	O	O	3	punct
2	la	le	DET	O	O	3	det
3	forge	forge	NOUN	O	O	3	ROOT
4	,	,	PUNCT	O	O	3	punct
5	équipée	équiper	VERB	O	O	3	acl
6	d'	de	ADP	O	O	8	case
7	une	un	DET	O	O	8	det
8	presse	presse	NOUN	O	O	5	obl:arg
9	directe	direct	ADJ	O	O	8	amod
10	de	de	ADP	O	O	13	case
11	4	4	DET	O	O	13	det
12	500	500	DET	O	O	13	det
13	tonnes	tonne	NOUN	O	O	8	nmod
14	,	,	PUNCT	O	O	3	punct


#- le traitement thermique,
1	-	-	PUNCT	O	O	3	punct
2	le	le	DET	O	O	3	det
3	traitement	traitement	NOUN	O	O	3	ROOT
4	thermique	thermique	ADJ	O	O	3	amod
5	,	,	PUNCT	O	O	3	punct


#- l'usinage,
1	-	-	PUNCT	O	O	3	punct
2	l'	le	DET	O	O	3	det
3	usinage	usinage	NOUN	O	O	3	ROOT
4	,	,	PUNCT	O	O	3	punct


#- le parachèvement.
1	-	-	PUNCT	O	O	3	punct
2	le	le	DET	O	O	3	det
3	parachèvement	parachèvement	NOUN	O	O	3	ROOT
4	.	.	PUNCT	O	O	3	punct


#Le site représente environ 186 026 m².
1	Le	le	DET	O	O	2	det
2	site	site	NOUN	O	O	3	nsubj
3	représente	représente	VERB	O	O	3	ROOT
4	environ	environ	ADV	O	O	7	advmod
5	186	186	DET	O	O	7	det
6	026	026	DET	O	O	7	nummod
7	m²	m²	PUNCT	O	O	3	obj
8	.	.	PUNCT	O	O	3	punct


#Cet établissement relève des critères de la circulaire du 03/04/1996 relative aux études de sol.
1	Cet	ce	DET	BO	O	2	det
2	établissement	établissement	NOUN	EO	O	3	nsubj
3	relève	relever	VERB	O	O	3	ROOT
4	des	de	ADP	O	O	5	case
5	critères	critère	NOUN	O	O	3	obl:arg
6	de	de	ADP	O	O	8	case
7	la	le	DET	O	O	8	det
8	circulaire	circulaire	NOUN	O	O	5	nmod
9	du	de	ADP	O	O	10	case
10	03/04/1996	03/04/1996	NOUN	ET	O	8	nmod
11	relative	relatif	ADJ	O	O	8	amod
12	aux	à	ADP	BN	O	13	case
13	études	étude	NOUN	IN	O	11	obl:arg
14	de	de	ADP	IN	O	15	case
15	sol	sol	NOUN	EN	O	13	nmod
16	.	.	PUNCT	O	O	3	punct


#Cette circulaire prévoit la réalisation de diagnostics initiaux et de l'évaluation simplifiée des risques (ESR) sur les sites industriels en activité.
1	Cette	ce	DET	O	O	2	det
2	circulaire	circulaire	NOUN	O	O	3	nsubj
3	prévoit	prévoir	VERB	BR	O	3	ROOT
4	la	le	DET	BN	O	5	det
5	réalisation	réalisation	NOUN	BN	O	3	obj
6	de	de	ADP	IN	O	7	case
7	diagnostics	diagnostic	NOUN	EN	O	5	nmod
8	initiaux	initial	ADJ	EN	O	7	amod
9	et	et	CCONJ	O	O	12	cc
10	de	de	ADP	O	O	12	case
11	l'	le	DET	BN	O	12	det
12	évaluation	évaluation	NOUN	IN	O	7	conj
13	simplifiée	simplifier	ADJ	IN	O	12	amod
14	des	de	ADP	IN	O	15	case
15	risques	risque	NOUN	EN	O	12	nmod
16	(	(	PUNCT	O	O	12	punct
17	ESR	esr	NOUN	O	O	12	appos
18	)	)	PUNCT	O	O	12	punct
19	sur	sur	ADP	O	O	21	case
20	les	le	DET	BO	O	21	det
21	sites	site	NOUN	IO	O	5	nmod
22	industriels	industriel	ADJ	EO	O	21	amod
23	en	en	ADP	BN	O	24	case
24	activité	activité	NOUN	EN	O	21	nmod
25	.	.	PUNCT	O	O	3	punct


#L'objectif de ces études est de classer les sites, au regard de la pollution du sol et du sous–sol en trois groupes :
1	L'	le	DET	O	O	2	det
2	objectif	objectif	NOUN	O	O	6	nsubj
3	de	de	ADP	O	O	5	case
4	ces	ce	DET	O	O	5	det
5	études	étude	NOUN	O	O	2	nmod
6	est	être	VERB	O	O	6	ROOT
7	de	de	ADP	O	O	8	mark
8	classer	classer	VERB	O	O	6	xcomp
9	les	le	DET	O	O	10	det
10	sites	site	NOUN	O	O	8	obj
11	,	,	PUNCT	O	O	8	punct
12	au	au	ADP	O	O	13	case
13	regard	regard	NOUN	O	O	8	obl:mod
14	de	de	ADP	O	O	16	case
15	la	le	DET	O	O	16	det
16	pollution	pollution	NOUN	O	O	13	nmod
17	du	de	ADP	O	O	18	case
18	sol	sol	NOUN	O	O	16	nmod
19	et	et	CCONJ	O	O	21	cc
20	du	de	ADP	O	O	21	case
21	sous–sol	sous–sol	NOUN	O	O	18	conj
22	en	en	ADP	O	O	24	case
23	trois	trois	NUM	O	O	24	nummod
24	groupes	groupe	NOUN	O	O	8	obl:mod
25	:	:	PUNCT	O	O	6	punct


#- Les sites "banalisables" pour l'usage déclaré (actuel ou prévu)
1	-	-	PUNCT	O	O	3	punct
2	Les	le	DET	O	O	3	det
3	sites	site	NOUN	O	O	3	ROOT
4	"	"	PUNCT	O	O	5	punct
5	banalisables	banalisable	ADJ	O	O	3	amod
6	"	"	PUNCT	O	O	5	punct
7	pour	pour	ADP	O	O	9	case
8	l'	le	DET	BN	O	9	det
9	usage	usage	NOUN	IN	O	3	nmod
10	déclaré	déclarer	VERB	EN	O	9	acl
11	(	(	PUNCT	O	O	9	punct
12	actuel	actuel	ADJ	O	O	9	amod
13	ou	ou	CCONJ	O	O	14	cc
14	prévu	prévoir	VERB	O	O	12	conj
15	)	)	PUNCT	O	O	9	punct


#- Les sites à surveiller
1	-	-	PUNCT	O	O	3	punct
2	Les	le	DET	O	O	3	det
3	sites	site	NOUN	O	O	3	ROOT
4	à	à	ADP	O	O	5	mark
5	surveiller	surveiller	VERB	O	O	3	acl


#- Les sites nécessitant des investigations approfondies.
1	-	-	PUNCT	O	O	3	punct
2	Les	le	DET	O	O	3	det
3	sites	site	NOUN	O	O	3	ROOT
4	nécessitant	nécessiter	VERB	O	O	3	acl
5	des	un	DET	O	O	6	det
6	investigations	investigation	NOUN	EN	O	4	obj
7	approfondies	approfondi	ADJ	EN	O	6	amod
8	.	.	PUNCT	O	O	3	punct


#Une grille annexée à cette circulaire précise les secteurs d'activité prioritaires.
1	Une	un	DET	O	O	2	det
2	grille	grille	NOUN	O	O	7	nsubj
3	annexée	annexer	VERB	O	O	2	acl
4	à	à	ADP	O	O	6	case
5	cette	ce	DET	O	O	6	det
6	circulaire	circulaire	NOUN	O	O	3	obl:arg
7	précise	précise	VERB	O	O	7	ROOT
8	les	le	DET	O	O	9	det
9	secteurs	secteur	NOUN	O	O	7	obj
10	d'	de	ADP	O	O	11	case
11	activité	activité	NOUN	O	O	9	nmod
12	prioritaires	prioritaire	ADJ	O	O	9	amod
13	.	.	PUNCT	O	O	7	punct


#On y trouve en priorité 1, les installations liées au secteur du déchet, de la chimie (pétrochimie, pharmacie…), de la métallurgie, du textile, de la cristallerie, des dépôts d'hydrocarbures.
1	On	on	PRON	O	O	3	nsubj
2	y	y	PRON	O	O	3	iobj
3	trouve	trouve	VERB	O	O	3	ROOT
4	en	en	ADP	O	O	5	case
5	priorité	priorité	NOUN	O	O	3	obl:mod
6	1	1	NUM	O	O	5	nummod
7	,	,	PUNCT	O	O	3	punct
8	les	le	DET	BO	O	9	det
9	installations	installation	NOUN	EO	O	3	obj
10	liées	lier	VERB	BR	O	9	acl
11	au	au	ADP	ER	O	12	case
12	secteur	secteur	NOUN	IA	O	10	obl:arg
13	du	de	ADP	IA	O	14	case
14	déchet	déchet	NOUN	EA	O	12	nmod
15	,	,	PUNCT	O	O	18	punct
16	de	de	ADP	O	O	18	case
17	la	le	DET	O	O	18	det
18	chimie	chimie	NOUN	O	O	14	conj
19	(	(	PUNCT	O	O	18	punct
20	pétrochimie	pétrochimie	NOUN	O	O	18	appos
21	,	,	PUNCT	O	O	22	punct
22	pharmacie	pharmacie	NOUN	O	O	20	conj
23	…	…	PUNCT	O	O	18	punct
24	)	)	PUNCT	O	O	14	punct
25	,	,	PUNCT	O	O	28	punct
26	de	de	ADP	O	O	28	case
27	la	le	DET	O	O	28	det
28	métallurgie	métallurgie	NOUN	O	O	14	conj
29	,	,	PUNCT	O	O	31	punct
30	du	de	ADP	O	O	31	case
31	textile	textile	NOUN	O	O	14	conj
32	,	,	PUNCT	O	O	35	punct
33	de	de	ADP	O	O	35	case
34	la	le	DET	O	O	35	det
35	cristallerie	cristallerie	NOUN	O	O	14	conj
36	,	,	PUNCT	O	O	38	punct
37	des	de	ADP	O	O	38	case
38	dépôts	dépôt	NOUN	O	BU	14	conj
39	d'	de	ADP	O	BU	40	case
40	hydrocarbures	hydrocarbure	NOUN	O	EU	38	nmod
41	.	.	PUNCT	O	EU	3	punct


#165 entreprises ont été proposées en Rhône-Alpes.
1	165	165	NUM	BO	O	2	nummod
2	entreprises	entreprise	NOUN	EO	O	5	nsubj:pass
3	ont	avoir	AUX	O	O	5	aux:tense
4	été	être	AUX	O	O	5	aux:pass
5	proposées	proposer	VERB	O	O	5	ROOT
6	en	en	ADP	O	O	7	case
7	Rhône	Rhône	PROPN	BT	O	5	obl:mod
8	-	-	PROPN	EL	O	5	obl:mod
9	Alpes	Alpes	PROPN	EL	O	5	obl:mod
10	.	.	PUNCT	O	O	5	punct


#Une étude de sol a été prescrite par arrêté préfectoral du 27/10/1997.
1	Une	un	DET	BN	O	2	det
2	étude	étude	NOUN	IN	O	7	nsubj:pass
3	de	de	ADP	IN	O	4	case
4	sol	sol	NOUN	EN	O	2	nmod
5	a	avoir	AUX	BN	O	7	aux:tense
6	été	être	AUX	IN	O	7	aux:pass
7	prescrite	prescrire	VERB	EN	O	7	ROOT
8	par	par	ADP	BO	O	9	case
9	arrêté	arrêté	NOUN	IO	O	7	obl:mod
10	préfectoral	préfectoral	ADJ	EO	O	9	amod
11	du	de	ADP	O	O	12	case
12	27/10/1997	27/10/1997	NOUN	ET	O	9	nmod
13	.	.	PUNCT	ET	O	7	punct


#L'inspection a proposé à M. le Préfet de prendre un arrêté complémentaire après avis du Conseil Départemental d’Hygiène intégrant des modifications de raison sociale et de classement d'activité ICPE et imposant les prescriptions suivantes :
1	L'	le	DET	BO	O	2	det
2	inspection	inspection	NOUN	EO	O	4	nsubj
3	a	avoir	AUX	O	O	4	aux:tense
4	proposé	proposer	VERB	O	O	4	ROOT
5	à	à	ADP	O	O	6	case
6	M.	m.	NOUN	BO	O	4	obl:arg
7	le	le	DET	IO	BI	8	det
8	Préfet	préfet	NOUN	EO	EI	6	nmod
9	de	de	ADP	O	O	10	mark
10	prendre	prendre	VERB	BN	O	4	xcomp
11	un	un	DET	BO	O	12	det
12	arrêté	arrêté	NOUN	IO	O	10	obj
13	complémentaire	complémentaire	ADJ	EO	O	12	amod
14	après	après	ADP	O	O	15	case
15	avis	avis	NOUN	O	O	10	obl:mod
16	du	de	ADP	O	O	17	case
17	Conseil	conseil	NOUN	O	BI	15	nmod
18	Départemental	départemental	ADJ	O	EI	17	amod
19	d’	d’	ADP	O	O	20	case
20	Hygiène	hygiène	NOUN	O	O	17	nmod
21	intégrant	intégrer	VERB	O	O	10	xcomp
22	des	un	DET	O	O	23	det
23	modifications	modification	NOUN	O	O	21	obj
24	de	de	ADP	O	O	25	case
25	raison	raison	NOUN	O	O	23	nmod
26	sociale	social	ADJ	O	O	25	amod
27	et	et	CCONJ	O	O	29	cc
28	de	de	ADP	O	O	29	case
29	classement	classement	NOUN	O	O	25	conj
30	d'	de	ADP	O	O	31	case
31	activité	activité	NOUN	IN	O	29	nmod
32	ICPE	icpe	NOUN	EN	O	31	nmod
33	et	et	CCONJ	O	O	34	cc
34	imposant	imposer	VERB	BN	O	21	conj
35	les	le	DET	EN	O	36	det
36	prescriptions	prescription	NOUN	O	O	34	obj
37	suivantes	suivant	ADJ	O	O	36	amod
38	:	:	PUNCT	O	O	4	punct


#-mettre en place un réseau de surveillances des eaux souterraines et une surveillance des eaux superficielles en amont et aval du site (le réseau existant avec deux piézomètres étant insuffisant compte tenu de la dimension du site et de la présence de la rivière Ondaine qui traverse le site),
1	-mettre	-mettre	VERB	BN	O	1	ROOT
2	en	en	ADP	IN	O	3	case
3	place	place	NOUN	IN	O	1	obl:arg
4	un	un	DET	IN	O	5	det
5	réseau	réseau	NOUN	BO	O	1	obj
6	de	de	ADP	IO	O	7	case
7	surveillances	surveillance	NOUN	BA	O	5	nmod
8	des	de	ADP	IA	O	9	case
9	eaux	eau	NOUN	IA	O	7	nmod
10	souterraines	souterrain	ADJ	EA	O	9	amod
11	et	et	CCONJ	O	O	13	cc
12	une	un	DET	BA	O	13	det
13	surveillance	surveillance	NOUN	IA	O	5	conj
14	des	de	ADP	IA	O	15	case
15	eaux	eau	NOUN	IA	O	13	nmod
16	superficielles	superficiel	ADJ	EA	O	15	amod
17	en	en	ADP	BL	O	18	case
18	amont	amont	NOUN	IL	O	13	nmod
19	et	et	CCONJ	IL	O	20	cc
20	aval	aval	NOUN	IL	O	18	conj
21	du	de	ADP	IL	O	22	case
22	site	site	NOUN	EL	O	18	nmod
23	(	(	PUNCT	O	O	1	punct
24	le	le	DET	O	O	25	det
25	réseau	réseau	NOUN	O	O	31	nsubj
26	existant	existant	ADJ	O	O	25	amod
27	avec	avec	ADP	O	O	29	case
28	deux	deux	NUM	O	O	29	nummod
29	piézomètres	piézomètre	NOUN	O	O	25	nmod
30	étant	être	AUX	O	O	31	cop
31	insuffisant	insuffisant	ADJ	O	O	1	parataxis
32	compte	compte	NOUN	O	O	31	advmod
33	tenu	tenir	VERB	O	O	32	fixed
34	de	de	ADP	O	O	36	case
35	la	le	DET	O	O	36	det
36	dimension	dimension	NOUN	O	O	32	dep
37	du	de	ADP	O	O	38	case
38	site	site	NOUN	O	O	36	nmod
39	et	et	CCONJ	O	O	42	cc
40	de	de	ADP	O	O	42	case
41	la	le	DET	O	O	42	det
42	présence	présence	NOUN	O	O	36	conj
43	de	de	ADP	O	O	45	case
44	la	le	DET	BL	O	45	det
45	rivière	rivière	NOUN	IL	O	42	nmod
46	Ondaine	Ondaine	PROPN	EL	O	45	nmod
47	qui	qui	PRON	IL	O	48	nsubj
48	traverse	traverse	VERB	IL	O	45	acl:relcl
49	le	le	DET	IL	O	50	det
50	site	site	NOUN	EL	O	48	obj
51	)	)	PUNCT	O	O	31	punct
52	,	,	PUNCT	O	O	1	punct


#-fournir une Etude Détaillée des Risques (EDR) suite à une ESR qui révèle des valeurs très élevées en métaux( Fe, Mn, Al, etc ...) et donne une cotation proche de 1 (site nécessitant des investigations approfondies) tout en n’intégrant pas les milieux eaux souterraines et eaux de surface,
1	-fournir	-fournir	VERB	BN	O	1	ROOT
2	une	un	DET	BN	O	3	det
3	Etude	etude	NOUN	BN	O	1	obj
4	Détaillée	détaillé	ADJ	BN	O	3	amod
5	des	de	ADP	IN	O	6	case
6	Risques	risque	NOUN	EN	O	3	nmod
7	(	(	PUNCT	O	O	3	punct
8	EDR	edr	NOUN	O	O	3	appos
9	)	)	PUNCT	O	O	3	punct
10	suite	suite	NOUN	BR	O	13	case
11	à	à	ADP	ER	O	10	fixed
12	une	un	DET	BN	O	13	det
13	ESR	esr	NOUN	IN	O	1	obl:mod
14	qui	qui	PRON	O	O	15	nsubj
15	révèle	révéler	VERB	O	O	13	acl:relcl
16	des	un	DET	O	O	17	det
17	valeurs	valeur	NOUN	O	O	15	obj
18	très	très	ADV	O	O	19	advmod
19	élevées	élevé	ADJ	O	O	17	amod
20	en	en	ADP	O	O	21	case
21	métaux	métal	NOUN	O	BS	17	nmod
22	(	(	PUNCT	O	BS	21	punct
23	Fe	fe	NOUN	O	BS	21	appos
24	,	,	PUNCT	O	O	25	punct
25	Mn	minute	NOUN	O	BS	23	conj
26	,	,	PUNCT	O	O	27	punct
27	Al	al	NOUN	O	BS	23	conj
28	,	,	PUNCT	O	O	23	punct
29	etc	etc	ADV	O	O	23	parataxis
30	...	...	PUNCT	O	O	21	punct
31	)	)	PUNCT	O	O	15	punct
32	et	et	CCONJ	O	O	33	cc
33	donne	donne	VERB	O	O	1	conj
34	une	un	DET	O	O	35	det
35	cotation	cotation	NOUN	O	O	33	obj
36	proche	proche	ADJ	O	O	35	amod
37	de	de	ADP	O	O	38	case
38	1	1	PRON	O	O	36	obl:arg
39	(	(	PUNCT	O	O	38	punct
40	site	site	NOUN	O	O	38	appos
41	nécessitant	nécessiter	VERB	O	O	40	acl
42	des	un	DET	O	O	43	det
43	investigations	investigation	NOUN	O	O	41	obj
44	approfondies	approfondi	ADJ	O	O	43	amod
45	)	)	PUNCT	O	O	38	punct
46	tout	tout	ADV	O	O	49	mark
47	en	en	ADP	O	O	49	mark
48	n’	n’	ADV	O	O	49	advmod
49	intégrant	intégrer	VERB	O	O	33	advcl
50	pas	pas	ADV	O	O	49	advmod
51	les	le	DET	O	O	52	det
52	milieux	milieu	NOUN	O	O	49	obj
53	eaux	eau	NOUN	O	O	52	nmod
54	souterraines	souterrain	ADJ	O	O	53	amod
55	et	et	CCONJ	O	O	56	cc
56	eaux	eau	NOUN	O	O	53	conj
57	de	de	ADP	O	O	58	case
58	surface	surface	NOUN	O	O	56	nmod
59	,	,	PUNCT	O	O	1	punct


#-fournir le bilan de fonctionnement,
1	-fournir	-fournir	VERB	O	O	1	ROOT
